"","Site","Block","Tree","Source","Name","cond","ht"
"252","PH",1,3,"PL","PL11",4,87
"253","PH",1,3,"ZE","ZE1",1,1
"254","PH",1,5,"KL","KL13",4,108
"255","PH",2,3,"CB","CB1",1,105
"256","PH",2,1,"OR","OR1",4,61
"257","PH",4,4,"BC","BC8",4,141
"258","PH",3,4,"PL","PL11",1,59
"259","PH",2,1,"BR","BR7",1,125
"260","PH",2,4,"CC","CC4",4,48
"261","PH",4,2,"CC","CC2",1,89
"262","PH",3,1,"SR","SR2",1,70
"263","PH",2,3,"LA","LA10",1,141
"264","PH",4,1,"LA","LA8",1,71
"265","PH",2,1,"LA","LA13",1,184
"266","PH",1,1,"WL","WL8",1,69
"267","PH",2,2,"GP","GP2",1,117
"268","PH",4,2,"CA","CA4",2,69
"269","PH",3,5,"CB","CB1",1,144
"270","PH",4,1,"PA","PA1",4,122
"271","PH",3,2,"VI","VI4",1,91
"272","PH",2,3,"BC","BC6",1,71
"273","PH",2,2,"HC","HC1",4,95
"274","PH",3,3,"CY","CY6",1,107
"275","PH",3,1,"WV","WV2",1,78
"276","PH",1,4,"VE","VE10",1,53
"277","PH",1,5,"PF","PF2",1,141
"278","PH",1,2,"PL","PL11",1,125
"279","PH",2,2,"BK","BK2",4,71
"280","PH",1,1,"OR","OR1",1,104
"281","PH",2,2,"CP","CP9",1,98
"282","PH",3,4,"PF","PF2",1,29
"283","PH",3,2,"DE","DE2",1,70
"284","PH",2,1,"VE","VE5",1,98
"285","PH",2,2,"BL","BL3",1,52
"286","PH",2,2,"PL","PL11",1,38
"287","PH",4,5,"VE","VE7",1,71
"288","PH",4,1,"SN","SN2",1,98
"289","PH",2,5,"GA","GA1",1,69
"290","PH",2,2,"CC","CC4",1,65
"291","PH",3,2,"PL","PL11",1,146
"292","PH",4,4,"RV","RV8",4,133
"293","PH",2,3,"RV","RV8",1,59
"294","PH",2,3,"CR","CR4",1,58
"295","PH",2,5,"WV","WV6",1,60
"296","PH",4,5,"BR","BR3",4,100
"297","PH",4,5,"GA","GA1",1,84
"298","PH",1,5,"BC","BC3",1,81
"299","PH",1,5,"CA","CA4",1,113
"300","PH",1,5,"CC","CC7",4,106
"301","PH",3,4,"BL","BL2",1,76
"302","PH",2,3,"LA","LA8",1,174
"303","PH",2,2,"KL","KL7",4,100
"304","PH",3,1,"FW","FW10",1,48
"305","PH",4,3,"KM","KM1",1,43
"306","PH",3,1,"VI","VI4",1,64
"307","PH",4,2,"FW","FW10",4,91
"308","PH",2,2,"VI","VI5",1,27
"309","PH",3,5,"BR","BR7",1,124
"310","PH",1,1,"SN","SN1",1,101
"311","PH",1,1,"BA","BA2",1,95
"312","PH",2,3,"CC","CC4",1,168
"313","PH",2,5,"DE","DE5",1,67
"314","PH",2,5,"VI","VI4",1,115
"315","PH",2,1,"BC","BC6",1,101
"316","PH",4,4,"BL","BL2",4,115
"317","PH",3,5,"PL","PL11",1,118
"318","PH",3,1,"VI","VI5",1,162
"319","PH",3,3,"FW","FW3",4,124
"320","PH",1,3,"BK","BK5",2,66
"321","PH",1,5,"DE","DE6",4,92
"322","PH",1,4,"LA","LA8",1,92
"323","PH",1,3,"DE","DE4",1,84
"324","PH",2,2,"LA","LA13",1,51
"325","PH",3,3,"VI","VI5",1,47
"326","PH",2,4,"PF","PF2",1,103
"327","PH",3,5,"VI","VI5",1,80
"328","PH",3,4,"SN","SN3",1,84
"329","PH",1,2,"PL","PL4",1,130
"330","PH",3,2,"DE","DE5",1,121
"331","PH",3,1,"BK","BK5",4,70
"332","PH",2,1,"OL","OL1",1,26
"333","PH",4,2,"KL","KL11",1,95
"334","PH",2,5,"CC","CC7",1,99
"335","PH",3,3,"CR","CR4",1,126
"336","PH",4,4,"OH","OH1",1,74
"337","PH",3,4,"BA","BA5",1,98
"338","PH",2,2,"RV","RV8",1,143
"339","PH",3,5,"LA","LA10",4,102
"340","PH",1,4,"LA","LA10",2,92
"341","PH",1,4,"KL","KL6",1,98
"342","PH",1,5,"KL","KL11",1,68
"343","PH",4,5,"FB","FB9",1,79
"344","PH",3,4,"PL","PL1",1,85
"345","PH",2,3,"BR","BR7",4,81
"346","PH",2,2,"LC","LC1",4,57
"347","PH",4,1,"HC","HC2",1,132
"348","PH",3,4,"WL","WL8",1,92
"349","PH",3,2,"BL","BL1",1,103
"350","PH",3,1,"PA","PA3",1,84
"351","PH",3,3,"SR","SR3",1,37
"352","PH",3,5,"BC","BC8",1,64
"353","PH",2,4,"SN","SN4",1,90
"354","PH",1,1,"RV","RV4",4,97
"355","PH",4,1,"CC","CC7",1,100
"356","PH",4,2,"VI","VI4",4,81
"357","PH",2,1,"CC","CC2",1,27
"358","PH",1,4,"SN","SN2",1,61
"359","PH",1,4,"ZE","ZE4",1,65
"360","PH",1,5,"GA","GA3",1,71
"361","PH",3,2,"VE","VE10",1,37
"362","PH",3,5,"SR","SR2",4,116
"363","PH",2,4,"CR","CR4",1,68
"364","PH",4,5,"BK","BK2",1,55
"365","PH",4,4,"GA","GA1",1,128
"366","PH",3,4,"HC","HC2",1,93
"367","PH",2,2,"VI","VI4",1,87
"368","PH",2,2,"KL","KL14",1,136
"369","PH",3,4,"GA","GA2",1,140
"370","PH",3,2,"AK","AK6",1,46
"371","PH",2,1,"BK","BK3",1,76
"372","PH",4,2,"BK","BK5",1,94
"373","PH",2,1,"CP","CP9",4,91
"374","PH",4,3,"DE","DE6",1,83
"375","PH",3,4,"ZE","ZE6",1,147
"376","PH",3,1,"HC","HC2",1,104
"377","PH",1,4,"AK","AK9",1,69
"378","PH",1,4,"RV","RV4",1,71
"379","PH",1,5,"RV","RV8",1,100
"380","PH",1,3,"WV","WV2",1,121
"381","PH",1,4,"OK","OK1",1,115
"382","PH",1,4,"SC","SC4",1,94
"383","PH",1,3,"KL","KL12",1,89
"384","PH",2,2,"CR","CR3",4,102
"385","PH",2,4,"DE","DE2",4,75
"386","PH",3,3,"WV","WV2",1,82
"387","PH",2,1,"CB","CB1",1,37
"388","PH",2,3,"PA","PA3",1,115
"389","PH",2,1,"CA","CA3",4,109
"390","PH",4,3,"KL","KL14",1,100
"391","PH",3,2,"SN","SN1",1,70
"392","PH",4,5,"SC","SC4",1,84
"393","PH",4,3,"FW","FW3",1,84
"394","PH",3,4,"BK","BK3",1,48
"395","PH",3,1,"CR","CR4",1,49
"396","PH",4,1,"CA","CA4",1,75
"397","PH",3,3,"SN","SN2",1,93
"398","PH",4,3,"SN","SN1",1,18
"399","PH",2,3,"PF","PF2",4,103
"400","PH",2,2,"LA","LA8",4,144
"401","PH",3,2,"LA","LA13",1,115
"402","PH",2,3,"KL","KL13",1,90
"403","PH",2,4,"CC","CC2",1,99
"404","PH",2,4,"CP","CP26",4,115
"405","PH",3,3,"DE","DE6",1,123
"406","PH",2,3,"KL","KL12",2,20
"407","PH",2,4,"SN","SN3",1,76
"408","PH",2,2,"PF","PF5",1,72
"409","PH",2,5,"FB","FB3",1,54
"410","PH",2,1,"WL","WL3",1,79
"411","PH",3,4,"WV","WV6",1,77
"412","PH",3,4,"CR","CR4",4,101
"413","PH",3,4,"BL","BL1",1,100
"414","PH",3,2,"CR","CR2",1,125
"415","PH",2,2,"GP","GP1",1,139
"416","PH",3,3,"RA","RA8",1,95
"417","PH",3,3,"PF","PF2",1,89
"418","PH",3,5,"LA","LA13",1,51
"419","PH",2,4,"VE","VE5",1,76
"420","PH",2,3,"BL","BL1",4,61
"421","PH",2,4,"GA","GA2",1,80
"422","PH",4,4,"PL","PL4",1,90
"423","PH",3,3,"PF","PF1",1,60
"424","PH",4,1,"OH","OH1",1,119
"425","PH",2,5,"CY","CY6",1,107
"426","PH",3,3,"PL","PL7",4,51
"427","PH",3,2,"BR","BR3",1,113
"428","PH",3,5,"PF","PF5",1,63
"429","PH",1,4,"CA","CA4",1,127
"430","PH",3,4,"KM","KM1",1,65
"431","PH",4,5,"WV","WV6",1,72
"432","PH",3,3,"GA","GA2",1,141
"433","PH",1,1,"CA","CA4",1,96
"434","PH",2,2,"CR","CR4",4,66
"435","PH",4,3,"VE","VE5",1,90
"436","PH",2,1,"CP","CP26",1,87
"437","PH",4,5,"KL","KL11",1,97
"438","PH",3,2,"FW","FW10",1,103
"439","PH",2,3,"VI","VI3",1,89
"440","PH",2,2,"CR","CR2",4,71
"441","PH",3,4,"LA","LA8",1,61
"442","PH",2,5,"BL","BL3",1,83
"443","PH",2,1,"KM","KM1",1,76
"444","PH",3,2,"VE","VE7",1,82
"445","PH",3,3,"BC","BC8",1,59
"446","PH",3,3,"PF","PF4",4,171
"447","PH",3,4,"CA","CA3",4,77
"448","PH",4,3,"SN","SN2",1,68
"449","PH",4,1,"FW","FW3",1,59
"450","PH",4,1,"LA","LA10",1,93
"451","PH",3,1,"RV","RV8",1,112
"452","PH",3,3,"HC","HC2",1,54
"453","PH",3,1,"OK","OK1",1,89
"454","PH",3,4,"LA","LA13",1,111
"455","PH",1,4,"BA","BA2",1,111
"456","PH",1,5,"HC","HC1",1,135
"457","PH",3,3,"KL","KL10",4,122
"458","PH",3,2,"RV","RV8",1,148
"459","PH",2,1,"BA","BA3",1,79
"460","PH",3,1,"VE","VE10",1,116
"461","PH",3,1,"SN","SN1",4,47
"462","PH",2,1,"BL","BL3",1,46
"463","PH",2,4,"CB","CB1",4,71
"464","PH",3,4,"CR","CR3",1,114
"465","PH",2,2,"FW","FW3",1,119
"466","PH",4,4,"ZE","ZE4",1,88
"467","PH",2,3,"ZE","ZE4",1,50
"468","PH",4,3,"BL","BL3",1,55
"469","PH",3,2,"AK","AK3",1,107
"470","PH",1,3,"LA","LA8",1,122
"471","PH",1,5,"BA","BA2",1,103
"472","PH",1,5,"KL","KL14",1,85
"473","PH",1,5,"BC","BC6",1,108
"474","PH",1,5,"VE","VE5",1,61
"475","PH",1,5,"SR","SR2",4,122
"476","PH",1,1,"GA","GA1",1,136
"477","PH",4,5,"PA","PA4",1,67
"478","PH",3,2,"CY","CY6",1,129
"479","PH",3,1,"PF","PF2",1,75
"480","PH",4,3,"GA","GA1",1,98
"481","PH",2,2,"DE","DE2",4,106
"482","PH",3,5,"FB","FB3",1,64
"483","PH",2,3,"WV","WV6",1,73
"484","PH",3,1,"KM","KM1",1,132
"485","PH",4,5,"HC","HC1",1,34
"486","PH",2,3,"BK","BK3",1,125
"487","PH",2,5,"VE","VE5",1,99
"488","PH",3,4,"KL","KL7",4,86
"489","PH",3,5,"PF","PF1",1,57
"490","PH",3,3,"CB","CB1",1,53
"491","PH",4,4,"SN","SN4",1,44
"492","PH",3,3,"SR","SR2",1,55
"493","PH",2,2,"ZE","ZE4",4,86
"494","PH",4,3,"KL","KL6",4,56
"495","PH",2,2,"SN","SN2",1,71
"496","PH",4,2,"WL","WL8",1,61
"497","PH",4,1,"OR","OR1",1,69
"498","PH",4,1,"SN","SN3",1,84
"499","PH",2,3,"LC","LC1",1,118
"500","PH",2,1,"OH","OH1",4,66
"501","PH",3,5,"SN","SN3",4,36
"502","PH",1,5,"CA","CA3",4,67
"503","PH",3,4,"DE","DE5",1,78
"504","PH",3,3,"VE","VE5",1,100
"505","PH",3,1,"CC","CC7",1,95
"506","PH",2,1,"BL","BL1",1,147
"507","PH",2,5,"CC","CC4",1,135
"508","PH",3,1,"DE","DE5",4,76
"509","PH",2,5,"CP","CP24",4,64
"510","PH",3,2,"CP","CP26",1,108
"511","PH",2,4,"KM","KM1",4,163
"512","PH",4,4,"GA","GA3",1,102
"513","PH",4,2,"BK","BK3",4,74
"514","PH",4,4,"CC","CC4",1,66
"515","PH",2,4,"SN","SN1",1,41
"516","PH",3,5,"KL","KL10",4,67
"517","PH",3,4,"BC","BC6",1,103
"518","PH",2,3,"SA","SA7",1,102
"519","PH",1,5,"SN","SN2",4,74
"520","PH",3,2,"RA","RA2",1,91
"521","PH",3,1,"CA","CA4",1,103
"522","PH",4,5,"KL","KL13",1,109
"523","PH",2,1,"GP","GP1",1,112
"524","PH",3,2,"SN","SN2",4,131
"525","PH",2,1,"SN","SN4",4,101
"526","PH",3,4,"LC","LC2",1,77
"527","PH",4,2,"DE","DE4",1,85
"528","PH",3,4,"RA","RA8",4,111
"529","PH",3,5,"BK","BK5",1,82
"530","PH",3,3,"AK","AK9",4,109
"531","PH",3,4,"CC","CC7",1,187
"532","PH",1,1,"SN","SN2",1,70
"533","PH",2,3,"HC","HC1",4,43
"534","PH",2,4,"WL","WL3",1,67
"535","PH",3,2,"BL","BL3",1,133
"536","PH",3,5,"BA","BA3",1,113
"537","PH",4,3,"ZE","ZE4",1,124
"538","PH",3,1,"SN","SN3",1,150
"539","PH",4,5,"CC","CC7",1,70
"540","PH",3,4,"CC","CC2",1,114
"541","PH",4,4,"FW","FW3",1,77
"542","PH",4,3,"DE","DE4",1,92
"543","PH",2,2,"DE","DE5",1,103
"544","PH",1,5,"AK","AK9",1,92
"545","PH",2,1,"BA","BA2",1,81
"546","PH",2,1,"PF","PF2",1,159
"547","PH",3,4,"KL","KL10",1,102
"548","PH",4,1,"CY","CY6",1,61
"549","PH",2,1,"CR","CR4",1,74
"550","PH",4,3,"PA","PA4",1,88
"551","PH",4,5,"CR","CR2",4,97
"552","PH",3,2,"GP","GP1",1,52
"553","PH",3,5,"CA","CA4",1,75
"554","PH",2,2,"RA","RA2",1,95
"555","PH",2,2,"PF","PF1",4,111
"556","PH",2,3,"SN","SN2",1,133
"557","PH",2,3,"AK","AK9",4,73
"558","PH",2,1,"PL","PL1",4,33
"559","PH",1,1,"BL","BL1",1,70
"560","PH",3,2,"GA","GA2",1,82
"561","PH",4,2,"VE","VE5",1,90
"562","PH",3,3,"SC","SC4",1,108
"563","PH",3,1,"CY","CY6",1,152
"564","PH",3,2,"GA","GA1",4,102
"565","PH",2,2,"DE","DE4",1,57
"566","PH",1,5,"VE","VE10",1,86
"567","PH",3,5,"CP","CP26",1,123
"568","PH",2,1,"PF","PF4",1,117
"569","PH",2,2,"SR","SR2",1,106
"570","PH",4,2,"DE","DE5",1,101
"571","PH",3,4,"BR","BR3",1,86
"572","PH",3,2,"BA","BA3",1,67
"573","PH",3,2,"SN","SN3",4,24
"574","PH",3,4,"GP","GP1",1,112
"575","PH",2,4,"DE","DE4",4,65
"576","PH",2,1,"KL","KL13",1,94
"577","PH",2,3,"VE","VE10",1,92
"578","PH",2,3,"PF","PF4",1,96
"579","PH",4,2,"KM","KM10",1,100
"580","PH",4,2,"BA","BA3",1,98
"581","PH",2,2,"CA","CA3",1,33
"582","PH",3,2,"BK","BK2",1,71
"583","PH",3,3,"LA","LA8",1,151
"584","PH",2,1,"PL","PL4",1,86
"585","PH",4,4,"KL","KL12",1,109
"586","PH",2,3,"KM","KM1",1,106
"587","PH",2,1,"KL","KL14",1,96
"588","PH",2,1,"PF","PF1",1,81
"589","PH",3,4,"VI","VI3",1,84
"590","PH",3,1,"GP","GP1",1,102
"591","PH",1,4,"LC","LC1",1,73
"592","PH",1,5,"PL","PL11",1,128
"593","PH",1,5,"BK","BK2",1,67
"594","PH",1,5,"OR","OR1",1,101
"595","PH",2,4,"AK","AK9",1,121
"596","PH",4,5,"KM","KM1",1,61
"597","PH",2,5,"WL","WL3",1,96
"598","PH",2,2,"FB","FB9",1,89
"599","PH",3,2,"WV","WV2",1,94
"600","PH",3,4,"CP","CP24",1,67
"601","PH",2,2,"BA","BA5",1,73
"602","PH",2,2,"PL","PL7",1,121
"603","PH",2,1,"WV","WV2",4,90
"604","PH",3,2,"BR","BR7",1,69
"605","PH",3,3,"FB","FB3",1,161
"606","PH",1,3,"KL","KL10",1,82
"607","PH",1,5,"FB","FB3",1,107
"608","PH",1,4,"KM","KM10",1,75
"609","PH",3,1,"RV","RV3",1,52
"610","PH",4,4,"CB","CB1",1,89
"611","PH",2,1,"VI","VI5",4,62
"612","PH",3,3,"VI","VI4",4,151
"613","PH",3,4,"PL","PL7",1,104
"614","PH",2,2,"RV","RV4",1,127
"615","PH",2,3,"RV","RV4",1,110
"616","PH",2,2,"KL","KL12",1,24
"617","PH",3,3,"BA","BA3",4,95
"618","PH",4,4,"LC","LC1",1,131
"619","PH",3,2,"CB","CB1",1,55
"620","PH",1,2,"GP","GP2",1,47
"621","PH",3,1,"BK","BK3",4,102
"622","PH",4,2,"SN","SN2",1,34
"623","PH",2,2,"PL","PL1",4,90
"624","PH",3,1,"BR","BR3",1,86
"625","PH",3,4,"SR","SR3",1,88
"626","PH",4,3,"CR","CR2",3,147
"627","PH",2,2,"WL","WL3",1,124
"628","PH",2,2,"PF","PF4",1,149
"629","PH",3,5,"PA","PA1",1,104
"630","PH",2,3,"KL","KL6",1,72
"631","PH",2,4,"BL","BL3",1,68
"632","PH",3,5,"KM","KM10",4,95
